problem,invariant,instance_id,seed,n,k,r,positive,accepted,runtime_seconds,status,timeout,memory_limited,error
pm_css,signatures,pm_css-n21k4-s773-negative,773,21,4,17,False,False,0.03322297695558518,success,False,False,
pm_css,linear_dependency,pm_css-n21k4-s654-negative,654,21,4,17,False,False,0.5394697280135006,success,False,False,
pm_css,signatures,pm_css-n21k4-s654-negative,654,21,4,17,False,False,0.035305014927871525,success,False,False,
pm_css,linear_dependency,pm_css-n21k4-s438-negative,438,21,4,17,False,False,0.5285926309879869,success,False,False,
pm_css,signatures,pm_css-n21k4-s438-negative,438,21,4,17,False,False,0.032915592077188194,success,False,False,
pm_css,linear_dependency,pm_css-n21k4-s433-negative,433,21,4,17,False,False,0.525696380995214,success,False,False,
pm_css,signatures,pm_css-n21k4-s433-negative,433,21,4,17,False,False,0.03667190298438072,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s89-positive,89,21,8,13,True,True,0.4271541569614783,success,False,False,
pm_css,signatures,pm_css-n21k8-s89-positive,89,21,8,13,True,True,0.03952890995424241,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s773-positive,773,21,8,13,True,True,0.4214524800190702,success,False,False,
pm_css,signatures,pm_css-n21k8-s773-positive,773,21,8,13,True,True,0.0418940830277279,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s654-positive,654,21,8,13,True,True,0.40941773692611605,success,False,False,
pm_css,signatures,pm_css-n21k8-s654-positive,654,21,8,13,True,True,0.023774058907292783,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s438-positive,438,21,8,13,True,True,0.44081940804608166,success,False,False,
pm_css,signatures,pm_css-n21k8-s438-positive,438,21,8,13,True,True,0.040782226948067546,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s433-positive,433,21,8,13,True,True,0.4115211539901793,success,False,False,
pm_css,signatures,pm_css-n21k8-s433-positive,433,21,8,13,True,True,0.035902901901863515,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s89-negative,89,21,8,13,False,False,0.41373867401853204,success,False,False,
pm_css,signatures,pm_css-n21k8-s89-negative,89,21,8,13,False,False,0.027646181057207286,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s773-negative,773,21,8,13,False,False,0.4269359599566087,success,False,False,
pm_css,signatures,pm_css-n21k8-s773-negative,773,21,8,13,False,False,0.038312014075927436,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s654-negative,654,21,8,13,False,False,0.4275558970402926,success,False,False,
pm_css,signatures,pm_css-n21k8-s654-negative,654,21,8,13,False,False,0.03513846197165549,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s438-negative,438,21,8,13,False,False,0.43749383999966085,success,False,False,
pm_css,signatures,pm_css-n21k8-s438-negative,438,21,8,13,False,False,0.040665335953235626,success,False,False,
pm_css,linear_dependency,pm_css-n21k8-s433-negative,433,21,8,13,False,False,0.4275908049894497,success,False,False,
pm_css,signatures,pm_css-n21k8-s433-negative,433,21,8,13,False,False,0.03384779393672943,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s89-positive,89,21,12,9,True,True,0.3192135819699615,success,False,False,
pm_css,signatures,pm_css-n21k12-s89-positive,89,21,12,9,True,True,0.04020658996887505,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s773-positive,773,21,12,9,True,True,0.3033399579580873,success,False,False,
pm_css,signatures,pm_css-n21k12-s773-positive,773,21,12,9,True,True,0.03618249506689608,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s654-positive,654,21,12,9,True,True,0.29673379892483354,success,False,False,
pm_css,signatures,pm_css-n21k12-s654-positive,654,21,12,9,True,True,0.027969134971499443,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s438-positive,438,21,12,9,True,True,0.3185200620209798,success,False,False,
pm_css,signatures,pm_css-n21k12-s438-positive,438,21,12,9,True,True,0.04747996700461954,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s433-positive,433,21,12,9,True,True,0.29501622496172786,success,False,False,
pm_css,signatures,pm_css-n21k12-s433-positive,433,21,12,9,True,True,0.0419563619652763,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s89-negative,89,21,12,9,False,False,0.3126454959856346,success,False,False,
pm_css,signatures,pm_css-n21k12-s89-negative,89,21,12,9,False,False,0.03425598901230842,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s773-negative,773,21,12,9,False,False,0.3217298360541463,success,False,False,
pm_css,signatures,pm_css-n21k12-s773-negative,773,21,12,9,False,False,0.04752569389529526,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s654-negative,654,21,12,9,False,False,0.3114350400865078,success,False,False,
pm_css,signatures,pm_css-n21k12-s654-negative,654,21,12,9,False,False,0.037676132982596755,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s438-negative,438,21,12,9,False,False,0.2944541140459478,success,False,False,
pm_css,signatures,pm_css-n21k12-s438-negative,438,21,12,9,False,False,0.026223500026389956,success,False,False,
pm_css,linear_dependency,pm_css-n21k12-s433-negative,433,21,12,9,False,False,0.31533431203570217,success,False,False,
pm_css,signatures,pm_css-n21k12-s433-negative,433,21,12,9,False,False,0.047342321020551026,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s89-positive,89,21,16,5,True,True,0.18158219009637833,success,False,False,
pm_css,signatures,pm_css-n21k16-s89-positive,89,21,16,5,True,True,0.03820278903003782,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s773-positive,773,21,16,5,True,True,0.18436470592860132,success,False,False,
pm_css,signatures,pm_css-n21k16-s773-positive,773,21,16,5,True,True,0.0367612789850682,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s654-positive,654,21,16,5,True,True,0.19693668407853693,success,False,False,
pm_css,signatures,pm_css-n21k16-s654-positive,654,21,16,5,True,True,0.03415718500036746,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s438-positive,438,21,16,5,True,True,0.17916255700401962,success,False,False,
pm_css,signatures,pm_css-n21k16-s438-positive,438,21,16,5,True,True,0.04134549107402563,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s433-positive,433,21,16,5,True,True,0.17270613100845367,success,False,False,
pm_css,signatures,pm_css-n21k16-s433-positive,433,21,16,5,True,True,0.043199276085942984,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s89-negative,89,21,16,5,False,False,0.19115038600284606,success,False,False,
pm_css,signatures,pm_css-n21k16-s89-negative,89,21,16,5,False,False,0.039329583989456296,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s773-negative,773,21,16,5,False,False,0.18418675300199538,success,False,False,
pm_css,signatures,pm_css-n21k16-s773-negative,773,21,16,5,False,False,0.030721288989298046,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s654-negative,654,21,16,5,False,False,0.18797451397404075,success,False,False,
pm_css,signatures,pm_css-n21k16-s654-negative,654,21,16,5,False,False,0.033956812927499413,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s438-negative,438,21,16,5,False,False,0.17873111099470407,success,False,False,
pm_css,signatures,pm_css-n21k16-s438-negative,438,21,16,5,False,False,0.04546558496076614,success,False,False,
pm_css,linear_dependency,pm_css-n21k16-s433-negative,433,21,16,5,False,False,0.18004502693656832,success,False,False,
pm_css,signatures,pm_css-n21k16-s433-negative,433,21,16,5,False,False,0.03908600006252527,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s89-positive,89,21,20,1,True,True,0.055434257024899125,success,False,False,
pm_css,signatures,pm_css-n21k20-s89-positive,89,21,20,1,True,True,0.025677651981823146,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s773-positive,773,21,20,1,True,True,0.044112866977229714,success,False,False,
pm_css,signatures,pm_css-n21k20-s773-positive,773,21,20,1,True,True,0.028329077060334384,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s654-positive,654,21,20,1,True,True,0.05437482497654855,success,False,False,
pm_css,signatures,pm_css-n21k20-s654-positive,654,21,20,1,True,True,0.02341840206645429,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s438-positive,438,21,20,1,True,True,0.04330017603933811,success,False,False,
pm_css,signatures,pm_css-n21k20-s438-positive,438,21,20,1,True,True,0.03234661102760583,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s433-positive,433,21,20,1,True,True,0.050774934934452176,success,False,False,
pm_css,signatures,pm_css-n21k20-s433-positive,433,21,20,1,True,True,0.02945303195156157,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s89-negative,89,21,20,1,False,,,generation_error,False,False,RuntimeError: inequivalence certification timed out
pm_css,signatures,pm_css-n21k20-s89-negative,89,21,20,1,False,,,generation_error,False,False,RuntimeError: inequivalence certification timed out
pm_css,linear_dependency,pm_css-n21k20-s773-negative,773,21,20,1,False,False,0.053897108999080956,success,False,False,
pm_css,signatures,pm_css-n21k20-s773-negative,773,21,20,1,False,False,0.031850006082095206,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s654-negative,654,21,20,1,False,False,0.05426713009364903,success,False,False,
pm_css,signatures,pm_css-n21k20-s654-negative,654,21,20,1,False,False,0.02732705301605165,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s438-negative,438,21,20,1,False,False,0.05728986696340144,success,False,False,
pm_css,signatures,pm_css-n21k20-s438-negative,438,21,20,1,False,True,0.025544691015966237,success,False,False,
pm_css,linear_dependency,pm_css-n21k20-s433-negative,433,21,20,1,False,False,0.04675834905356169,success,False,False,
pm_css,signatures,pm_css-n21k20-s433-negative,433,21,20,1,False,True,0.027060069958679378,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s89-positive,89,22,0,22,True,True,0.7876631740946323,success,False,False,
pm_css,signatures,pm_css-n22k0-s89-positive,89,22,0,22,True,True,0.03262578696012497,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s773-positive,773,22,0,22,True,True,0.7704558050027117,success,False,False,
pm_css,signatures,pm_css-n22k0-s773-positive,773,22,0,22,True,True,0.03238993405830115,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s654-positive,654,22,0,22,True,True,0.7010179889621213,success,False,False,
pm_css,signatures,pm_css-n22k0-s654-positive,654,22,0,22,True,True,0.01423858292400837,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s438-positive,438,22,0,22,True,True,0.7748203170485795,success,False,False,
pm_css,signatures,pm_css-n22k0-s438-positive,438,22,0,22,True,True,0.030480060959234834,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s433-positive,433,22,0,22,True,True,0.7673588660545647,success,False,False,
pm_css,signatures,pm_css-n22k0-s433-positive,433,22,0,22,True,True,0.038313455996103585,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s89-negative,89,22,0,22,False,False,0.7943796539912,success,False,False,
pm_css,signatures,pm_css-n22k0-s89-negative,89,22,0,22,False,False,0.031639484921470284,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s773-negative,773,22,0,22,False,False,0.7760819019749761,success,False,False,
pm_css,signatures,pm_css-n22k0-s773-negative,773,22,0,22,False,False,0.03596841706894338,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s654-negative,654,22,0,22,False,False,0.7403431570855901,success,False,False,
pm_css,signatures,pm_css-n22k0-s654-negative,654,22,0,22,False,False,0.03481721295975149,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s438-negative,438,22,0,22,False,False,0.796822794014588,success,False,False,
pm_css,signatures,pm_css-n22k0-s438-negative,438,22,0,22,False,False,0.03275330807082355,success,False,False,
pm_css,linear_dependency,pm_css-n22k0-s433-negative,433,22,0,22,False,False,0.7902469719992951,success,False,False,
pm_css,signatures,pm_css-n22k0-s433-negative,433,22,0,22,False,False,0.031104387948289514,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s89-positive,89,22,4,18,True,True,0.6542694279924035,success,False,False,
pm_css,signatures,pm_css-n22k4-s89-positive,89,22,4,18,True,True,0.03651681507471949,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s773-positive,773,22,4,18,True,True,0.627109547960572,success,False,False,
pm_css,signatures,pm_css-n22k4-s773-positive,773,22,4,18,True,True,0.041380993905477226,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s654-positive,654,22,4,18,True,True,0.6144505339907482,success,False,False,
pm_css,signatures,pm_css-n22k4-s654-positive,654,22,4,18,True,True,0.01867414708249271,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s438-positive,438,22,4,18,True,True,0.6602344900602475,success,False,False,
pm_css,signatures,pm_css-n22k4-s438-positive,438,22,4,18,True,True,0.03592887707054615,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s433-positive,433,22,4,18,True,True,0.6329681980423629,success,False,False,
pm_css,signatures,pm_css-n22k4-s433-positive,433,22,4,18,True,True,0.0380672630853951,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s89-negative,89,22,4,18,False,False,0.6587057210272178,success,False,False,
pm_css,signatures,pm_css-n22k4-s89-negative,89,22,4,18,False,False,0.03605245891958475,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s773-negative,773,22,4,18,False,False,0.6095345930662006,success,False,False,
pm_css,signatures,pm_css-n22k4-s773-negative,773,22,4,18,False,False,0.03475637291558087,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s654-negative,654,22,4,18,False,False,0.6350501129636541,success,False,False,
pm_css,signatures,pm_css-n22k4-s654-negative,654,22,4,18,False,False,0.03612499905284494,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s438-negative,438,22,4,18,False,True,0.6142464799340814,success,False,False,
pm_css,signatures,pm_css-n22k4-s438-negative,438,22,4,18,False,False,0.01929284504149109,success,False,False,
pm_css,linear_dependency,pm_css-n22k4-s433-negative,433,22,4,18,False,False,0.6471658499212936,success,False,False,
pm_css,signatures,pm_css-n22k4-s433-negative,433,22,4,18,False,False,0.03928198793437332,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s89-positive,89,22,8,14,True,True,0.5116953519172966,success,False,False,
pm_css,signatures,pm_css-n22k8-s89-positive,89,22,8,14,True,True,0.04399991489481181,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s773-positive,773,22,8,14,True,True,0.5235842070542276,success,False,False,
pm_css,signatures,pm_css-n22k8-s773-positive,773,22,8,14,True,True,0.04125151108019054,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s654-positive,654,22,8,14,True,True,0.4912957949563861,success,False,False,
pm_css,signatures,pm_css-n22k8-s654-positive,654,22,8,14,True,True,0.02525220694951713,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s438-positive,438,22,8,14,True,True,0.5356640430400148,success,False,False,
pm_css,signatures,pm_css-n22k8-s438-positive,438,22,8,14,True,True,0.04198079998604953,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s433-positive,433,22,8,14,True,True,0.5211633470607921,success,False,False,
pm_css,signatures,pm_css-n22k8-s433-positive,433,22,8,14,True,True,0.04549064300954342,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s89-negative,89,22,8,14,False,False,0.5138464879710227,success,False,False,
pm_css,signatures,pm_css-n22k8-s89-negative,89,22,8,14,False,False,0.03747230500448495,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s773-negative,773,22,8,14,False,False,0.5453244000673294,success,False,False,
pm_css,signatures,pm_css-n22k8-s773-negative,773,22,8,14,False,False,0.046683036955073476,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s654-negative,654,22,8,14,False,True,0.47094847599510103,success,False,False,
pm_css,signatures,pm_css-n22k8-s654-negative,654,22,8,14,False,False,0.024001832003705204,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s438-negative,438,22,8,14,False,False,0.518213851028122,success,False,False,
pm_css,signatures,pm_css-n22k8-s438-negative,438,22,8,14,False,False,0.0412589319748804,success,False,False,
pm_css,linear_dependency,pm_css-n22k8-s433-negative,433,22,8,14,False,False,0.525128415087238,success,False,False,
pm_css,signatures,pm_css-n22k8-s433-negative,433,22,8,14,False,False,0.04375161195639521,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s89-positive,89,22,12,10,True,True,0.39712180802598596,success,False,False,
pm_css,signatures,pm_css-n22k12-s89-positive,89,22,12,10,True,True,0.04113694105762988,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s773-positive,773,22,12,10,True,True,0.37952230393420905,success,False,False,
pm_css,signatures,pm_css-n22k12-s773-positive,773,22,12,10,True,True,0.03658144501969218,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s654-positive,654,22,12,10,True,True,0.3918703650124371,success,False,False,
pm_css,signatures,pm_css-n22k12-s654-positive,654,22,12,10,True,True,0.03194222808815539,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s438-positive,438,22,12,10,True,True,0.41547364206053317,success,False,False,
pm_css,signatures,pm_css-n22k12-s438-positive,438,22,12,10,True,True,0.0489621750311926,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s433-positive,433,22,12,10,True,True,0.38125765591394156,success,False,False,
pm_css,signatures,pm_css-n22k12-s433-positive,433,22,12,10,True,True,0.0438522930489853,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s89-negative,89,22,12,10,False,False,0.371864189975895,success,False,False,
pm_css,signatures,pm_css-n22k12-s89-negative,89,22,12,10,False,False,0.028463024995289743,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s773-negative,773,22,12,10,False,False,0.3615704650292173,success,False,False,
pm_css,signatures,pm_css-n22k12-s773-negative,773,22,12,10,False,False,0.026737825013697147,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s654-negative,654,22,12,10,False,False,0.3936771349981427,success,False,False,
pm_css,signatures,pm_css-n22k12-s654-negative,654,22,12,10,False,False,0.05563975602854043,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s438-negative,438,22,12,10,False,False,0.37212530395481735,success,False,False,
pm_css,signatures,pm_css-n22k12-s438-negative,438,22,12,10,False,False,0.03756562597118318,success,False,False,
pm_css,linear_dependency,pm_css-n22k12-s433-negative,433,22,12,10,False,False,0.3908346410607919,success,False,False,
pm_css,signatures,pm_css-n22k12-s433-negative,433,22,12,10,False,False,0.04779213003348559,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s89-positive,89,22,16,6,True,True,0.2461440119659528,success,False,False,
pm_css,signatures,pm_css-n22k16-s89-positive,89,22,16,6,True,True,0.04377763194497675,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s773-positive,773,22,16,6,True,True,0.2548314380692318,success,False,False,
pm_css,signatures,pm_css-n22k16-s773-positive,773,22,16,6,True,True,0.05058489507064223,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s654-positive,654,22,16,6,True,True,0.27609241602476686,success,False,False,
pm_css,signatures,pm_css-n22k16-s654-positive,654,22,16,6,True,True,0.04047213203739375,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s438-positive,438,22,16,6,True,True,0.2452521420782432,success,False,False,
pm_css,signatures,pm_css-n22k16-s438-positive,438,22,16,6,True,True,0.05274119006935507,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s433-positive,433,22,16,6,True,True,0.22447047801688313,success,False,False,
pm_css,signatures,pm_css-n22k16-s433-positive,433,22,16,6,True,True,0.050009417929686606,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s89-negative,89,22,16,6,False,False,0.2710625750478357,success,False,False,
pm_css,signatures,pm_css-n22k16-s89-negative,89,22,16,6,False,False,0.05706022307276726,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s773-negative,773,22,16,6,False,False,0.25644187699072063,success,False,False,
pm_css,signatures,pm_css-n22k16-s773-negative,773,22,16,6,False,False,0.056689028977416456,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s654-negative,654,22,16,6,False,False,0.25524487195070833,success,False,False,
pm_css,signatures,pm_css-n22k16-s654-negative,654,22,16,6,False,False,0.04527680994942784,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s438-negative,438,22,16,6,False,False,0.24454712204169482,success,False,False,
pm_css,signatures,pm_css-n22k16-s438-negative,438,22,16,6,False,False,0.04043811094015837,success,False,False,
pm_css,linear_dependency,pm_css-n22k16-s433-negative,433,22,16,6,False,False,0.25513558206148446,success,False,False,
pm_css,signatures,pm_css-n22k16-s433-negative,433,22,16,6,False,False,0.04005361709278077,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s89-positive,89,22,20,2,True,True,0.10463433188851923,success,False,False,
pm_css,signatures,pm_css-n22k20-s89-positive,89,22,20,2,True,True,0.033479267032817006,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s773-positive,773,22,20,2,True,True,0.09495879395399243,success,False,False,
pm_css,signatures,pm_css-n22k20-s773-positive,773,22,20,2,True,True,0.035302508040331304,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s654-positive,654,22,20,2,True,True,0.10628545191138983,success,False,False,
pm_css,signatures,pm_css-n22k20-s654-positive,654,22,20,2,True,True,0.03626578091643751,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s438-positive,438,22,20,2,True,True,0.0710697240428999,success,False,False,
pm_css,signatures,pm_css-n22k20-s438-positive,438,22,20,2,True,True,0.04579631704837084,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s433-positive,433,22,20,2,True,True,0.10252411593683064,success,False,False,
pm_css,signatures,pm_css-n22k20-s433-positive,433,22,20,2,True,True,0.03707902994938195,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s89-negative,89,22,20,2,False,False,0.10866849101148546,success,False,False,
pm_css,signatures,pm_css-n22k20-s89-negative,89,22,20,2,False,False,0.039163315086625516,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s773-negative,773,22,20,2,False,False,0.08021968498360366,success,False,False,
pm_css,signatures,pm_css-n22k20-s773-negative,773,22,20,2,False,False,0.03377082000952214,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s654-negative,654,22,20,2,False,False,0.10173274693079293,success,False,False,
pm_css,signatures,pm_css-n22k20-s654-negative,654,22,20,2,False,False,0.03419791592750698,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s438-negative,438,22,20,2,False,False,0.10642707301303744,success,False,False,
pm_css,signatures,pm_css-n22k20-s438-negative,438,22,20,2,False,False,0.03450174897443503,success,False,False,
pm_css,linear_dependency,pm_css-n22k20-s433-negative,433,22,20,2,False,False,0.09376953996252269,success,False,False,
pm_css,signatures,pm_css-n22k20-s433-negative,433,22,20,2,False,False,0.03961472201626748,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s89-positive,89,23,0,23,True,True,0.922470162040554,success,False,False,
pm_css,signatures,pm_css-n23k0-s89-positive,89,23,0,23,True,True,0.03687015792820603,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s773-positive,773,23,0,23,True,True,0.9517379270400852,success,False,False,
pm_css,signatures,pm_css-n23k0-s773-positive,773,23,0,23,True,True,0.044021744979545474,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s654-positive,654,23,0,23,True,True,0.8678869770374149,success,False,False,
pm_css,signatures,pm_css-n23k0-s654-positive,654,23,0,23,True,True,0.015789331984706223,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s438-positive,438,23,0,23,True,True,0.925041131908074,success,False,False,
pm_css,signatures,pm_css-n23k0-s438-positive,438,23,0,23,True,True,0.04508523805998266,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s433-positive,433,23,0,23,True,True,0.9022242450155318,success,False,False,
pm_css,signatures,pm_css-n23k0-s433-positive,433,23,0,23,True,True,0.0330309720011428,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s89-negative,89,23,0,23,False,False,0.9185667930869386,success,False,False,
pm_css,signatures,pm_css-n23k0-s89-negative,89,23,0,23,False,False,0.034964335965923965,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s773-negative,773,23,0,23,False,False,0.914292550063692,success,False,False,
pm_css,signatures,pm_css-n23k0-s773-negative,773,23,0,23,False,False,0.044505321071483195,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s654-negative,654,23,0,23,False,False,0.8880511110182852,success,False,False,
pm_css,signatures,pm_css-n23k0-s654-negative,654,23,0,23,False,False,0.033987314091064036,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s438-negative,438,23,0,23,False,False,0.9022061929572374,success,False,False,
pm_css,signatures,pm_css-n23k0-s438-negative,438,23,0,23,False,False,0.03405463392846286,success,False,False,
pm_css,linear_dependency,pm_css-n23k0-s433-negative,433,23,0,23,False,False,0.8942417640937492,success,False,False,
pm_css,signatures,pm_css-n23k0-s433-negative,433,23,0,23,False,False,0.03811267309356481,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s89-positive,89,23,4,19,True,True,0.7944722410757095,success,False,False,
pm_css,signatures,pm_css-n23k4-s89-positive,89,23,4,19,True,True,0.03892782295588404,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s773-positive,773,23,4,19,True,True,0.7703065680107102,success,False,False,
pm_css,signatures,pm_css-n23k4-s773-positive,773,23,4,19,True,True,0.037233192939311266,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s654-positive,654,23,4,19,True,True,0.7282033960800618,success,False,False,
pm_css,signatures,pm_css-n23k4-s654-positive,654,23,4,19,True,True,0.024182855035178363,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s438-positive,438,23,4,19,True,True,0.793222806067206,success,False,False,
pm_css,signatures,pm_css-n23k4-s438-positive,438,23,4,19,True,True,0.04597288905642927,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s433-positive,433,23,4,19,True,True,0.7811693790135905,success,False,False,
pm_css,signatures,pm_css-n23k4-s433-positive,433,23,4,19,True,True,0.04431819904129952,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s89-negative,89,23,4,19,False,False,0.7202616699505597,success,False,False,
pm_css,signatures,pm_css-n23k4-s89-negative,89,23,4,19,False,False,0.04316478397231549,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s773-negative,773,23,4,19,False,True,0.7140147720929235,success,False,False,
pm_css,signatures,pm_css-n23k4-s773-negative,773,23,4,19,False,False,0.02362260699737817,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s654-negative,654,23,4,19,False,False,0.7782235620543361,success,False,False,
pm_css,signatures,pm_css-n23k4-s654-negative,654,23,4,19,False,False,0.04567776503972709,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s438-negative,438,23,4,19,False,False,0.8130687139928341,success,False,False,
pm_css,signatures,pm_css-n23k4-s438-negative,438,23,4,19,False,False,0.041643314994871616,success,False,False,
pm_css,linear_dependency,pm_css-n23k4-s433-negative,433,23,4,19,False,True,0.719380185008049,success,False,False,
pm_css,signatures,pm_css-n23k4-s433-negative,433,23,4,19,False,False,0.02061282005161047,success,False,False,
pm_css,linear_dependency,pm_css-n23k8-s89-positive,89,23,8,15,True,True,0.6537498680409044,success,False,False,
pm_css,signatures,pm_css-n23k8-s89-positive,89,23,8,15,True,True,0.04511129797901958,success,False,False,
pm_css,linear_dependency,pm_css-n23k8-s773-positive,773,23,8,15,True,True,0.6188932239310816,success,False,False,
pm_css,signatures,pm_css-n23k8-s773-positive,773,23,8,15,True,True,0.047584507963620126,success,False,False,
pm_css,linear_dependency,pm_css-n23k8-s654-positive,654,23,8,15,True,True,0.5998487829929218,success,False,False,
pm_css,signatures,pm_css-n23k8-s654-positive,654,23,8,15,True,True,0.023666106979362667,success,False,False,
pm_css,linear_dependency,pm_css-n23k8-s438-positive,438,23,8,15,True,True,0.6178078020457178,success,False,False,
pm_css,signatures,pm_css-n23k8-s438-positive,438,23,8,15,True,True,0.04383797291666269,success,False,False,
