problem,seed,n,k,r,x_rank,class_sizes,q_pairs,status,timeout,memory_limited,error
pm_stb,858,11,0,11,,6 2 1 1 1,0.35537190082644626,success,False,False,
pm_stb,85,11,0,11,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,697,11,0,11,,3 2 2 1 1 1 1,0.17355371900826447,success,False,False,
pm_stb,201,11,0,11,,4 2 2 2 1,0.2396694214876033,success,False,False,
pm_stb,94,11,0,11,,3 2 2 2 2,0.2066115702479339,success,False,False,
pm_stb,89,11,2,9,,2 2 2 1 1 1 1 1,0.14049586776859505,success,False,False,
pm_stb,773,11,2,9,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,654,11,2,9,,2 2 2 1 1 1 1 1,0.14049586776859505,success,False,False,
pm_stb,438,11,2,9,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,433,11,2,9,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,858,11,2,9,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,85,11,2,9,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,697,11,2,9,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,201,11,2,9,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,94,11,2,9,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,89,11,4,7,,1 1 1 1 1 1 1 1 1 1 1,0.09090909090909091,success,False,False,
pm_stb,773,11,4,7,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,654,11,4,7,,3 3 1 1 1 1 1,0.19008264462809918,success,False,False,
pm_stb,438,11,4,7,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,433,11,4,7,,1 1 1 1 1 1 1 1 1 1 1,0.09090909090909091,success,False,False,
pm_stb,858,11,4,7,,3 2 2 2 1 1,0.19008264462809918,success,False,False,
pm_stb,85,11,4,7,,2 2 2 1 1 1 1 1,0.14049586776859505,success,False,False,
pm_stb,697,11,4,7,,1 1 1 1 1 1 1 1 1 1 1,0.09090909090909091,success,False,False,
pm_stb,201,11,4,7,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,94,11,4,7,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,89,11,6,5,,3 2 1 1 1 1 1 1,0.15702479338842976,success,False,False,
pm_stb,773,11,6,5,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,654,11,6,5,,4 2 2 1 1 1,0.2231404958677686,success,False,False,
pm_stb,438,11,6,5,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,433,11,6,5,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,858,11,6,5,,2 2 1 1 1 1 1 1 1,0.12396694214876033,success,False,False,
pm_stb,85,11,6,5,,2 2 2 2 1 1 1,0.15702479338842976,success,False,False,
pm_stb,697,11,6,5,,2 1 1 1 1 1 1 1 1 1,0.10743801652892562,success,False,False,
pm_stb,201,11,6,5,,4 2 2 2 1,0.2396694214876033,success,False,False,
pm_stb,94,11,6,5,,4 4 2 1,0.30578512396694213,success,False,False,
pm_stb,89,11,8,3,,3 3 2 2 1,0.2231404958677686,success,False,False,
pm_stb,773,11,8,3,,5 2 2 1 1,0.2892561983471074,success,False,False,
pm_stb,654,11,8,3,,4 3 2 1 1,0.256198347107438,success,False,False,
pm_stb,438,11,8,3,,5 2 2 1 1,0.2892561983471074,success,False,False,
pm_stb,433,11,8,3,,3 2 1 1 1 1 1 1,0.15702479338842976,success,False,False,
pm_stb,858,11,8,3,,4 2 2 2 1,0.2396694214876033,success,False,False,
pm_stb,85,11,8,3,,5 2 2 1 1,0.2892561983471074,success,False,False,
pm_stb,697,11,8,3,,6 4 1,0.4380165289256198,success,False,False,
pm_stb,201,11,8,3,,3 3 1 1 1 1 1,0.19008264462809918,success,False,False,
pm_stb,94,11,8,3,,3 3 2 1 1 1,0.2066115702479339,success,False,False,
pm_stb,89,11,10,1,,7 4,0.5371900826446281,success,False,False,
pm_stb,773,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,654,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,438,11,10,1,,7 4,0.5371900826446281,success,False,False,
pm_stb,433,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,858,11,10,1,,10 1,0.8347107438016529,success,False,False,
pm_stb,85,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,697,11,10,1,,8 3,0.6033057851239669,success,False,False,
pm_stb,201,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,94,11,10,1,,6 5,0.5041322314049587,success,False,False,
pm_stb,89,12,0,12,,3 2 2 1 1 1 1 1,0.1527777777777778,success,False,False,
pm_stb,773,12,0,12,,2 2 2 2 2 1 1,0.1527777777777778,success,False,False,
pm_stb,654,12,0,12,,4 2 1 1 1 1 1 1,0.18055555555555555,success,False,False,
pm_stb,438,12,0,12,,4 3 3 2,0.2638888888888889,success,False,False,
pm_stb,433,12,0,12,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,858,12,0,12,,4 2 1 1 1 1 1 1,0.18055555555555555,success,False,False,
pm_stb,85,12,0,12,,4 3 3 2,0.2638888888888889,success,False,False,
pm_stb,697,12,0,12,,2 2 2 2 1 1 1 1,0.1388888888888889,success,False,False,
pm_stb,201,12,0,12,,4 2 2 1 1 1 1,0.19444444444444445,success,False,False,
pm_stb,94,12,0,12,,4 2 2 1 1 1 1,0.19444444444444445,success,False,False,
pm_stb,89,12,2,10,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,773,12,2,10,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,654,12,2,10,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,438,12,2,10,,2 2 2 2 1 1 1 1,0.1388888888888889,success,False,False,
pm_stb,433,12,2,10,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,858,12,2,10,,2 2 1 1 1 1 1 1 1 1,0.1111111111111111,success,False,False,
pm_stb,85,12,2,10,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,697,12,2,10,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,201,12,2,10,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,94,12,2,10,,4 3 2 1 1 1,0.2222222222222222,success,False,False,
pm_stb,89,12,4,8,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,773,12,4,8,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,654,12,4,8,,3 2 2 1 1 1 1 1,0.1527777777777778,success,False,False,
pm_stb,438,12,4,8,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,433,12,4,8,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,858,12,4,8,,2 2 1 1 1 1 1 1 1 1,0.1111111111111111,success,False,False,
pm_stb,85,12,4,8,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,697,12,4,8,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,201,12,4,8,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,94,12,4,8,,1 1 1 1 1 1 1 1 1 1 1 1,0.08333333333333333,success,False,False,
pm_stb,89,12,6,6,,3 2 2 1 1 1 1 1,0.1527777777777778,success,False,False,
pm_stb,773,12,6,6,,3 2 2 2 1 1 1,0.16666666666666666,success,False,False,
pm_stb,654,12,6,6,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,438,12,6,6,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,433,12,6,6,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,858,12,6,6,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,85,12,6,6,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,697,12,6,6,,2 2 1 1 1 1 1 1 1 1,0.1111111111111111,success,False,False,
pm_stb,201,12,6,6,,2 1 1 1 1 1 1 1 1 1 1,0.09722222222222222,success,False,False,
pm_stb,94,12,6,6,,2 2 1 1 1 1 1 1 1 1,0.1111111111111111,success,False,False,
pm_stb,89,12,8,4,,3 2 2 2 2 1,0.18055555555555555,success,False,False,
pm_stb,773,12,8,4,,3 2 2 2 1 1 1,0.16666666666666666,success,False,False,
pm_stb,654,12,8,4,,4 3 2 1 1 1,0.2222222222222222,success,False,False,
pm_stb,438,12,8,4,,2 2 2 1 1 1 1 1 1,0.125,success,False,False,
pm_stb,433,12,8,4,,4 2 2 2 1 1,0.20833333333333334,success,False,False,
pm_stb,858,12,8,4,,4 3 2 1 1 1,0.2222222222222222,success,False,False,
pm_stb,85,12,8,4,,3 3 2 1 1 1 1,0.18055555555555555,success,False,False,
pm_stb,697,12,8,4,,2 2 2 2 2 1 1,0.1527777777777778,success,False,False,
pm_stb,201,12,8,4,,3 2 2 1 1 1 1 1,0.1527777777777778,success,False,False,
pm_stb,94,12,8,4,,2 2 2 2 2 1 1,0.1527777777777778,success,False,False,
pm_stb,89,12,10,2,,5 3 2 2,0.2916666666666667,success,False,False,
pm_stb,773,12,10,2,,6 3 2 1,0.3472222222222222,success,False,False,
pm_stb,654,12,10,2,,5 4 2 1,0.3194444444444444,success,False,False,
pm_stb,438,12,10,2,,8 2 1 1,0.4861111111111111,success,False,False,
pm_stb,433,12,10,2,,5 3 2 2,0.2916666666666667,success,False,False,
pm_stb,858,12,10,2,,6 4 2,0.3888888888888889,success,False,False,
pm_stb,85,12,10,2,,4 4 3 1,0.2916666666666667,success,False,False,
pm_stb,697,12,10,2,,4 4 2 2,0.2777777777777778,success,False,False,
pm_stb,201,12,10,2,,4 4 2 2,0.2777777777777778,success,False,False,
pm_stb,94,12,10,2,,5 3 2 2,0.2916666666666667,success,False,False,
pm_stb,89,13,0,13,,4 4 3 2,0.26627218934911245,success,False,False,
pm_stb,773,13,0,13,,4 4 3 2,0.26627218934911245,success,False,False,
pm_stb,654,13,0,13,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,438,13,0,13,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,433,13,0,13,,4 2 2 2 1 1 1,0.1834319526627219,success,False,False,
pm_stb,858,13,0,13,,3 2 2 1 1 1 1 1 1,0.13609467455621302,success,False,False,
pm_stb,85,13,0,13,,4 3 2 2 1 1,0.20710059171597633,success,False,False,
pm_stb,697,13,0,13,,3 2 2 1 1 1 1 1 1,0.13609467455621302,success,False,False,
pm_stb,201,13,0,13,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,94,13,0,13,,4 4 2 1 1 1,0.23076923076923078,success,False,False,
pm_stb,89,13,2,11,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,773,13,2,11,,1 1 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,654,13,2,11,,2 2 2 2 2 1 1 1,0.13609467455621302,success,False,False,
pm_stb,438,13,2,11,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,433,13,2,11,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,858,13,2,11,,2 2 2 2 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,85,13,2,11,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,697,13,2,11,,1 1 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,201,13,2,11,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,94,13,2,11,,3 1 1 1 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,89,13,4,9,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,773,13,4,9,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,654,13,4,9,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,438,13,4,9,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,433,13,4,9,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,858,13,4,9,,4 2 2 1 1 1 1 1,0.17159763313609466,success,False,False,
pm_stb,85,13,4,9,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,697,13,4,9,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,201,13,4,9,,2 2 2 2 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,94,13,4,9,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,89,13,6,7,,2 2 2 2 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,773,13,6,7,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,654,13,6,7,,1 1 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,438,13,6,7,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,433,13,6,7,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,858,13,6,7,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,85,13,6,7,,1 1 1 1 1 1 1 1 1 1 1 1 1,0.07692307692307693,success,False,False,
pm_stb,697,13,6,7,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,201,13,6,7,,2 2 2 1 1 1 1 1 1 1,0.11242603550295859,success,False,False,
pm_stb,94,13,6,7,,2 2 2 2 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,89,13,8,5,,2 2 2 2 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,773,13,8,5,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,654,13,8,5,,3 2 1 1 1 1 1 1 1 1,0.1242603550295858,success,False,False,
pm_stb,438,13,8,5,,4 4 2 2 1,0.24260355029585798,success,False,False,
pm_stb,433,13,8,5,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,858,13,8,5,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,85,13,8,5,,2 2 1 1 1 1 1 1 1 1 1,0.10059171597633136,success,False,False,
pm_stb,697,13,8,5,,3 2 2 1 1 1 1 1 1,0.13609467455621302,success,False,False,
pm_stb,201,13,8,5,,3 2 2 2 2 1 1,0.15976331360946747,success,False,False,
pm_stb,94,13,8,5,,2 1 1 1 1 1 1 1 1 1 1 1,0.08875739644970414,success,False,False,
pm_stb,89,13,10,3,,4 2 2 2 2 1,0.1952662721893491,success,False,False,
pm_stb,773,13,10,3,,8 2 2 1,0.4319526627218935,success,False,False,
pm_stb,654,13,10,3,,4 4 3 2,0.26627218934911245,success,False,False,
pm_stb,438,13,10,3,,5 3 2 2 1,0.25443786982248523,success,False,False,
pm_stb,433,13,10,3,,3 3 2 2 1 1 1,0.17159763313609466,success,False,False,
pm_stb,858,13,10,3,,6 2 2 2 1,0.28994082840236685,success,False,False,
pm_stb,85,13,10,3,,6 3 2 2,0.3136094674556213,success,False,False,
pm_stb,697,13,10,3,,3 3 2 2 1 1 1,0.17159763313609466,success,False,False,
pm_stb,201,13,10,3,,4 2 2 2 1 1 1,0.1834319526627219,success,False,False,
pm_stb,94,13,10,3,,4 3 3 2 1,0.23076923076923078,success,False,False,
pm_stb,89,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,773,13,12,1,,8 5,0.5266272189349113,success,False,False,
pm_stb,654,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,438,13,12,1,,8 5,0.5266272189349113,success,False,False,
pm_stb,433,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,858,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,85,13,12,1,,9 4,0.5739644970414202,success,False,False,
pm_stb,697,13,12,1,,9 4,0.5739644970414202,success,False,False,
pm_stb,201,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,94,13,12,1,,7 6,0.5029585798816568,success,False,False,
pm_stb,89,14,0,14,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,773,14,0,14,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,654,14,0,14,,4 2 2 2 2 1 1,0.17346938775510204,success,False,False,
pm_stb,438,14,0,14,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,433,14,0,14,,2 2 2 2 1 1 1 1 1 1,0.11224489795918367,success,False,False,
pm_stb,858,14,0,14,,3 2 2 2 1 1 1 1 1,0.1326530612244898,success,False,False,
pm_stb,85,14,0,14,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,697,14,0,14,,3 2 2 2 2 1 1 1,0.14285714285714285,success,False,False,
pm_stb,201,14,0,14,,2 2 2 2 1 1 1 1 1 1,0.11224489795918367,success,False,False,
pm_stb,94,14,0,14,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,89,14,2,12,,2 2 2 2 2 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,773,14,2,12,,3 2 2 2 1 1 1 1 1,0.1326530612244898,success,False,False,
pm_stb,654,14,2,12,,3 2 1 1 1 1 1 1 1 1 1,0.11224489795918367,success,False,False,
pm_stb,438,14,2,12,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,433,14,2,12,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,858,14,2,12,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,85,14,2,12,,3 2 2 1 1 1 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,697,14,2,12,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,201,14,2,12,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,94,14,2,12,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,89,14,4,10,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,773,14,4,10,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,654,14,4,10,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,438,14,4,10,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,433,14,4,10,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,858,14,4,10,,1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,85,14,4,10,,3 2 2 1 1 1 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,697,14,4,10,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,201,14,4,10,,1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,94,14,4,10,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,89,14,6,8,,1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,773,14,6,8,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,654,14,6,8,,3 2 2 2 1 1 1 1 1,0.1326530612244898,success,False,False,
pm_stb,438,14,6,8,,1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,433,14,6,8,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,858,14,6,8,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,85,14,6,8,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,697,14,6,8,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,201,14,6,8,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,94,14,6,8,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,89,14,8,6,,2 2 2 2 1 1 1 1 1 1,0.11224489795918367,success,False,False,
pm_stb,773,14,8,6,,4 2 2 2 2 1 1,0.17346938775510204,success,False,False,
pm_stb,654,14,8,6,,3 2 2 1 1 1 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,438,14,8,6,,4 3 2 2 1 1 1,0.1836734693877551,success,False,False,
pm_stb,433,14,8,6,,3 2 2 2 2 1 1 1,0.14285714285714285,success,False,False,
pm_stb,858,14,8,6,,3 2 1 1 1 1 1 1 1 1 1,0.11224489795918367,success,False,False,
pm_stb,85,14,8,6,,1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07142857142857142,success,False,False,
pm_stb,697,14,8,6,,2 1 1 1 1 1 1 1 1 1 1 1 1,0.08163265306122448,success,False,False,
pm_stb,201,14,8,6,,2 2 1 1 1 1 1 1 1 1 1 1,0.09183673469387756,success,False,False,
pm_stb,94,14,8,6,,2 2 2 1 1 1 1 1 1 1 1,0.10204081632653061,success,False,False,
pm_stb,89,14,10,4,,5 3 2 2 1 1,0.22448979591836735,success,False,False,
pm_stb,773,14,10,4,,4 3 3 2 1 1,0.20408163265306123,success,False,False,
pm_stb,654,14,10,4,,3 3 2 2 1 1 1 1,0.15306122448979592,success,False,False,
pm_stb,438,14,10,4,,3 3 2 2 1 1 1 1,0.15306122448979592,success,False,False,
pm_stb,433,14,10,4,,4 2 2 2 2 1 1,0.17346938775510204,success,False,False,
pm_stb,858,14,10,4,,4 2 2 1 1 1 1 1 1,0.15306122448979592,success,False,False,
pm_stb,85,14,10,4,,4 2 2 2 1 1 1 1,0.16326530612244897,success,False,False,
pm_stb,697,14,10,4,,3 2 2 1 1 1 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,201,14,10,4,,2 2 2 2 2 1 1 1 1,0.12244897959183673,success,False,False,
pm_stb,94,14,10,4,,6 3 2 1 1 1,0.2653061224489796,success,False,False,
pm_stb,89,14,12,2,,5 4 2 2 1,0.25510204081632654,success,False,False,
pm_stb,773,14,12,2,,5 4 3 2,0.2755102040816326,success,False,False,
pm_stb,654,14,12,2,,6 4 2 2,0.30612244897959184,success,False,False,
pm_stb,438,14,12,2,,5 4 4 1,0.29591836734693877,success,False,False,
pm_stb,433,14,12,2,,9 3 2,0.47959183673469385,success,False,False,
pm_stb,858,14,12,2,,6 4 2 2,0.30612244897959184,success,False,False,
pm_stb,85,14,12,2,,8 4 2,0.42857142857142855,success,False,False,
pm_stb,697,14,12,2,,6 3 2 2 1,0.2755102040816326,success,False,False,
pm_stb,201,14,12,2,,5 4 4 1,0.29591836734693877,success,False,False,
pm_stb,94,14,12,2,,6 3 2 2 1,0.2755102040816326,success,False,False,
pm_stb,89,15,0,15,,3 2 1 1 1 1 1 1 1 1 1 1,0.10222222222222223,success,False,False,
pm_stb,773,15,0,15,,3 2 2 2 2 1 1 1 1,0.1288888888888889,success,False,False,
pm_stb,654,15,0,15,,3 2 2 2 1 1 1 1 1 1,0.12,success,False,False,
pm_stb,438,15,0,15,,3 1 1 1 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,433,15,0,15,,2 2 1 1 1 1 1 1 1 1 1 1 1,0.08444444444444445,success,False,False,
pm_stb,858,15,0,15,,6 4 3 2,0.28888888888888886,success,False,False,
pm_stb,85,15,0,15,,2 2 2 2 2 2 1 1 1,0.12,success,False,False,
pm_stb,697,15,0,15,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,201,15,0,15,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,94,15,0,15,,2 2 1 1 1 1 1 1 1 1 1 1 1,0.08444444444444445,success,False,False,
pm_stb,89,15,4,11,,2 2 1 1 1 1 1 1 1 1 1 1 1,0.08444444444444445,success,False,False,
pm_stb,773,15,4,11,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,654,15,4,11,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,438,15,4,11,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,433,15,4,11,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,858,15,4,11,,2 2 1 1 1 1 1 1 1 1 1 1 1,0.08444444444444445,success,False,False,
pm_stb,85,15,4,11,,2 2 1 1 1 1 1 1 1 1 1 1 1,0.08444444444444445,success,False,False,
pm_stb,697,15,4,11,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,201,15,4,11,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.06666666666666667,success,False,False,
pm_stb,94,15,4,11,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,89,15,8,7,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,773,15,8,7,,3 1 1 1 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,654,15,8,7,,2 2 2 1 1 1 1 1 1 1 1 1,0.09333333333333334,success,False,False,
pm_stb,438,15,8,7,,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0.06666666666666667,success,False,False,
pm_stb,433,15,8,7,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,858,15,8,7,,4 2 1 1 1 1 1 1 1 1 1,0.1288888888888889,success,False,False,
pm_stb,85,15,8,7,,2 2 2 2 1 1 1 1 1 1 1,0.10222222222222223,success,False,False,
pm_stb,697,15,8,7,,2 1 1 1 1 1 1 1 1 1 1 1 1 1,0.07555555555555556,success,False,False,
pm_stb,201,15,8,7,,2 2 2 2 2 1 1 1 1 1,0.1111111111111111,success,False,False,
pm_stb,94,15,8,7,,3 2 2 2 1 1 1 1 1 1,0.12,success,False,False,
pm_stb,89,15,12,3,,5 4 2 2 2,0.23555555555555555,success,False,False,
pm_stb,773,15,12,3,,5 3 2 2 1 1 1,0.2,success,False,False,
pm_stb,654,15,12,3,,3 3 2 2 2 1 1 1,0.14666666666666667,success,False,False,
pm_stb,438,15,12,3,,5 4 3 2 1,0.24444444444444444,success,False,False,
pm_stb,433,15,12,3,,5 4 4 1 1,0.26222222222222225,success,False,False,
pm_stb,858,15,12,3,,7 4 2 2,0.3244444444444444,success,False,False,
